gene_id
ENSDARG00000100591
ENSDARG00000100813
ENSDARG00000100815
ENSDARG00000100857
ENSDARG00000100917
ENSDARG00000100956
ENSDARG00000100990
ENSDARG00000101043
ENSDARG00000101048
ENSDARG00000101135
ENSDARG00000101137
ENSDARG00000101197
ENSDARG00000101245
ENSDARG00000101279
ENSDARG00000101323
ENSDARG00000101324
ENSDARG00000101423
ENSDARG00000101476
ENSDARG00000101576
ENSDARG00000101593
ENSDARG00000101717
ENSDARG00000101823
ENSDARG00000102080
ENSDARG00000102146
ENSDARG00000102162
ENSDARG00000102184
ENSDARG00000102267
ENSDARG00000102305
ENSDARG00000102371
ENSDARG00000102389
ENSDARG00000102435
ENSDARG00000102572
ENSDARG00000102701
ENSDARG00000102778
ENSDARG00000102950
ENSDARG00000102977
ENSDARG00000103000
ENSDARG00000103129
ENSDARG00000103277
ENSDARG00000103285
ENSDARG00000103322
ENSDARG00000103375
ENSDARG00000103417
ENSDARG00000103441
ENSDARG00000103471
ENSDARG00000103473
ENSDARG00000103589
ENSDARG00000103682
ENSDARG00000103700
ENSDARG00000103703
ENSDARG00000103720
ENSDARG00000103783
ENSDARG00000103870
ENSDARG00000103917
ENSDARG00000103947
ENSDARG00000104041
ENSDARG00000104108
ENSDARG00000104117
ENSDARG00000104172
ENSDARG00000104181
ENSDARG00000104267
ENSDARG00000104359
ENSDARG00000104407
ENSDARG00000104501
ENSDARG00000104523
ENSDARG00000104540
ENSDARG00000104566
ENSDARG00000104576
ENSDARG00000104637
ENSDARG00000104660
ENSDARG00000104665
ENSDARG00000104669
ENSDARG00000104681
ENSDARG00000104687
ENSDARG00000104716
ENSDARG00000104825
ENSDARG00000104903
ENSDARG00000105012
ENSDARG00000105230
ENSDARG00000105273
ENSDARG00000105359
ENSDARG00000105562
ENSDARG00000105601
ENSDARG00000105638
ENSDARG00000105641
ENSDARG00000105672
ENSDARG00000105682
ENSDARG00000105694
ENSDARG00000109263
ENSDARG00000109310
ENSDARG00000109824
ENSDARG00000110967
ENSDARG00000111442
ENSDARG00000111612
ENSDARG00000111625
ENSDARG00000113056
ENSDARG00000114187
ENSDARG00000114227
ENSDARG00000114716
ENSDARG00000114956
ENSDARG00000115506
ENSDARG00000115868
ENSDARG00000116570
ENSDARG00000116617
ENSDARG00000116814
ENSDARG00000117282
ENSDARG00000117395
ENSDARG00000117549
ENSDARG00000117569
ENSDARG00000117659
ENSDARG00000117747
