Gene_ID,Name,s_cas13d_alfa_alone_4h_1.CPM,s_cas13d_alfa_alone_4h_2.CPM,s_cas13d_alfa_alone_4h_3.CPM,s_cas13d_alfa_g2_4h_1.CPM,s_cas13d_alfa_g2_4h_2.CPM,s_cas13d_alfa_g2_4h_3.CPM,s_cas13d_alfa_g7_4h_1.CPM,s_cas13d_alfa_g7_4h_2.CPM,s_cas13d_alfa_g7_4h_3.CPM,s_cth1_5beta_oe_4h_1.CPM,s_cth1_5beta_oe_4h_2.CPM,s_cth1_5beta_oe_4h_3.CPM,s_cth1_full_oe_4h_1.CPM,s_cth1_full_oe_4h_2.CPM,s_cth1_full_oe_4h_3.CPM,s_cth1_orf_oe_4h_1.CPM,s_cth1_orf_oe_4h_2.CPM,s_cth1_orf_oe_4h_3.CPM,s_gfp_oe_4h_1.CPM,s_gfp_oe_4h_2.CPM,s_gfp_oe_4h_3.CPM,s_cas13d_alfa_alone_4h_1.TPM,s_cas13d_alfa_alone_4h_2.TPM,s_cas13d_alfa_alone_4h_3.TPM,s_cas13d_alfa_g2_4h_1.TPM,s_cas13d_alfa_g2_4h_2.TPM,s_cas13d_alfa_g2_4h_3.TPM,s_cas13d_alfa_g7_4h_1.TPM,s_cas13d_alfa_g7_4h_2.TPM,s_cas13d_alfa_g7_4h_3.TPM,s_cth1_5beta_oe_4h_1.TPM,s_cth1_5beta_oe_4h_2.TPM,s_cth1_5beta_oe_4h_3.TPM,s_cth1_full_oe_4h_1.TPM,s_cth1_full_oe_4h_2.TPM,s_cth1_full_oe_4h_3.TPM,s_cth1_orf_oe_4h_1.TPM,s_cth1_orf_oe_4h_2.TPM,s_cth1_orf_oe_4h_3.TPM,s_gfp_oe_4h_1.TPM,s_gfp_oe_4h_2.TPM,s_gfp_oe_4h_3.TPM,s_cas13d_alfa_g2_4h_VS_s_cas13d_alfa_alone_4h.logFC,s_cas13d_alfa_g2_4h_VS_s_cas13d_alfa_alone_4h.logCPM,s_cas13d_alfa_g2_4h_VS_s_cas13d_alfa_alone_4h.F,s_cas13d_alfa_g2_4h_VS_s_cas13d_alfa_alone_4h.PValue,s_cas13d_alfa_g2_4h_VS_s_cas13d_alfa_alone_4h.padj,s_cas13d_alfa_g7_4h_VS_s_cas13d_alfa_alone_4h.logFC,s_cas13d_alfa_g7_4h_VS_s_cas13d_alfa_alone_4h.logCPM,s_cas13d_alfa_g7_4h_VS_s_cas13d_alfa_alone_4h.F,s_cas13d_alfa_g7_4h_VS_s_cas13d_alfa_alone_4h.PValue,s_cas13d_alfa_g7_4h_VS_s_cas13d_alfa_alone_4h.padj,s_cth1_5beta_oe_4h_VS_s_gfp_oe_4h.logFC,s_cth1_5beta_oe_4h_VS_s_gfp_oe_4h.logCPM,s_cth1_5beta_oe_4h_VS_s_gfp_oe_4h.F,s_cth1_5beta_oe_4h_VS_s_gfp_oe_4h.PValue,s_cth1_5beta_oe_4h_VS_s_gfp_oe_4h.padj,s_cth1_full_oe_4h_VS_s_gfp_oe_4h.logFC,s_cth1_full_oe_4h_VS_s_gfp_oe_4h.logCPM,s_cth1_full_oe_4h_VS_s_gfp_oe_4h.F,s_cth1_full_oe_4h_VS_s_gfp_oe_4h.PValue,s_cth1_full_oe_4h_VS_s_gfp_oe_4h.padj,s_cth1_orf_oe_4h_VS_s_gfp_oe_4h.logFC,s_cth1_orf_oe_4h_VS_s_gfp_oe_4h.logCPM,s_cth1_orf_oe_4h_VS_s_gfp_oe_4h.F,s_cth1_orf_oe_4h_VS_s_gfp_oe_4h.PValue,s_cth1_orf_oe_4h_VS_s_gfp_oe_4h.padj
ENSDARG00000044114,cyb561d2,10.6787635531386,10.0391817545413,9.85238662742649,9.39585784610293,9.36944804134681,10.5420863082501,12.3928607570769,8.86456883020206,11.1147122525678,14.6754055387029,13.6375540375743,11.3564571604634,11.3351111215765,9.07150728608659,13.1142555167196,10.9391875453639,13.1366027231319,14.6804311300561,12.3112553969718,12.8794398118303,11.7710393670862,18.37,17.42,16.36,15.28,15.37,17.44,20.76,15.15,18.93,20.41,19.78,16.35,15.82,12.09,14.31,14.07,18.45,21.6,16.51,15.99,17.51,-0.0620878057019145,3.54645200520554,0.153220635545537,0.699382666675105,0.831136385033844,0.0818582317787633,3.54645200520554,0.275776842414352,0.604931461802477,0.784261143908716,0.100794071719472,3.54645200520554,0.423132750492196,0.522365221104923,0.869490047997017,-0.137433544881802,3.54645200520554,0.74676708785811,0.397173302881028,0.698951941024757,0.0548765211116425,3.54645200520554,0.125150988753767,0.727007286879979,0.900123386683996
ENSDARG00000044134,iars2,52.4822159989619,56.0211130006501,52.0944942925175,45.5873102903512,53.6400900367105,47.8839341953048,55.7678734068461,49.6185605950271,48.3302656375702,64.8413326352894,69.3519516301035,66.3689054832276,76.7953778486808,72.4100670871555,84.930416679708,74.9734561035917,71.0197584719317,79.7203158834694,72.0124117055747,67.8746478083459,70.8714661893316,12.53,13.38,12.59,10.84,12.1,11.02,13.09,11.95,11.84,12.58,14.5,12.89,15.65,14.23,13.43,14.65,14.77,16.18,14.28,13.56,14.93,-0.12643899599113,5.98967366416362,2.12107750987095,0.159933501100399,0.29599567368002,-0.0628384987688132,5.98967366416362,0.527763791077681,0.475492561242143,0.681503134600776,-0.071296064587606,5.98967366416362,0.694072915790328,0.414068725170866,0.809105794909283,0.152606794761825,5.98967366416362,3.24630395714796,0.0858221703407422,0.348239106605076,0.097444788873271,5.98967366416362,1.31903673628233,0.26355703723721,0.589940441203268
ENSDARG00000044135,cenpp,3.38594941928786,5.45338268147921,6.77351580635571,9.27985960108931,9.13521184031315,8.50987689943083,6.8979130629013,9.32506591229048,5.99445155194669,1.94673746941977,3.32623269209129,3.83464787236426,1.70026666823647,3.23982403074521,4.83978477402748,2.93490397558544,3.69466951588084,3.90239308520479,3.03565201569167,2.18950476801116,3.67844980221444,4.57,7.49,9.78,13.14,12.52,12.1,9.26,12.66,9.43,1.81,4.31,4.63,1.13,4.06,4.28,4.15,4.47,3.27,3.34,2.54,4.44,0.778477530640167,2.41200988217992,9.9701279660198,0.00471269727973612,0.0175841268469099,0.505999566929428,2.41200988217992,3.95508315242273,0.0597996746745209,0.172440716290296,0.0272267466060077,2.41200988217992,0.00545495879910304,0.941816513030064,0.987585270046966,0.11181254317559,2.41200988217992,0.0947330376766377,0.761249579232112,0.907385574607437,0.222713638223594,2.41200988217992,0.393479892432276,0.537178158109719,0.795612852005907
ENSDARG00000044136,rab3gap2,130.098594994945,143.399176419806,145.692167253069,100.918473161846,97.2080234289732,109.739308076242,126.968365869675,116.50576176837,122.386719185578,133.126893101091,137.70603345258,134.212675532749,142.822400131864,141.580310143566,86.8038817535251,133.137916710649,145.186828012947,170.776154538248,145.879944087405,132.787024459971,163.200556224914,65.28,74.4,71.31,55.27,56.83,62.46,67.38,56.79,64.92,68.87,73.72,72.25,64.51,66.21,28.59,56.74,70.77,83.43,72.58,73.94,80.23,-0.445900467244306,7.04017247759116,11.4429871284244,0.00278170989377997,0.0114145754171827,-0.196564442834521,7.04017247759116,2.25769939813299,0.147699213774026,0.323146104110619,-0.12615358085348,7.04017247759116,0.916612156310382,0.34915584655276,0.766620909776047,-0.25111102941738,7.04017247759116,3.60817929272488,0.0711843498438766,0.320329574297445,0.0197960369855564,7.04017247759116,0.0227530298321656,0.881526890677024,0.958594812785867
ENSDARG00000044142,acss1,31.6456041879596,33.7118202127806,40.2716303396058,43.0353489000517,29.3966432297256,28.9589840756751,55.5340458453918,43.4018499868335,34.3432120163612,46.2724521577469,46.234634420069,55.6023941492818,54.2668444945475,58.9647973595628,44.1825513241864,52.428057382049,60.7567875944849,62.6241176054293,54.3044416140399,45.850805730116,55.0541320398095,23.29,35.16,36.58,32.01,29.37,28.67,47.37,37.89,24.55,32.76,42.71,42.94,35.03,43.39,21.24,45.49,41.63,57.86,41.43,34.57,48.37,-0.0576160440463829,5.5433537314781,0.113453740474328,0.739556943227408,0.861305770357821,0.336371987337602,5.5433537314781,4.04664451800619,0.0571399358855791,0.167012143513523,-0.06463037276365,5.5433537314781,0.152637443925985,0.699925262794799,0.932309791956047,0.0216696302778807,5.5433537314781,0.0173441449369448,0.896465484431575,0.961496926998367,0.17791780777345,5.5433537314781,1.19001617755764,0.287568061019048,0.612718417975955
ENSDARG00000044143,nol8,141.428502667178,143.275235904317,143.10591576337,95.8145503812471,100.604448343961,100.213326472402,101.598075451885,102.805973576239,108.399665564369,113.509769370784,128.725205183933,129.19813600735,122.560889002046,119.387515532961,113.500759055419,127.935132390293,122.197773247466,136.76958622432,115.692071264694,119.006023861312,135.734797701713,62.68,62.8,62.47,41.09,40.52,40.95,42.91,44.03,46.97,41.27,48.03,45.66,43.99,42.92,33.61,45.25,44.94,49.58,42.25,41.72,51.32,-0.528351540727001,6.91032765115861,50.4103137633916,0.000000499207591666244,0.00000843865246817712,-0.451883967722835,6.91032765115861,37.085258913712,0.00000462998514487479,0.0000872963665476572,0.00198935418092235,6.91032765115861,0.000703618694426118,0.979086013416734,0.995612132166278,-0.0609334375919923,6.91032765115861,0.658389021627094,0.42614439728257,0.720432079127761,0.0596709461886476,6.91032765115861,0.635992372244506,0.434006197550814,0.729648071683426
ENSDARG00000044144,wapla,153.279325634685,149.224380647749,150.49520573394,127.714067759992,105.406290465152,116.471001742956,133.866278932576,132.047538288854,154.357127462627,101.829344554265,104.610018166271,78.462794926838,92.2394667518287,88.285204837807,60.8876148990554,84.7120011134888,89.3562664396366,93.6574340449151,120.076901954026,107.156939234428,133.772957807199,58.81,58.07,58.42,47.59,37.14,40.33,52.49,51.47,62.73,32.7,35.6,24.01,29.44,28.6,14.29,27.12,29.38,31.08,39.01,33.52,44.78,-0.373683292514546,6.82907328550112,8.90881430439634,0.00701405338273699,0.0243643612522133,-0.108568814521318,6.82907328550112,0.762531993683203,0.392319549641199,0.605263254840823,-0.343247945247087,6.82907328550112,7.07091244653839,0.0146052707138035,0.188624808444639,-0.579705680941895,6.82907328550112,19.8012757887075,0.00021716034680918,0.0156265796348422,-0.433336343665711,6.82907328550112,11.2117553538242,0.00301572640422944,0.0486204523156703
ENSDARG00000044153,ppp1cb,26.0457647637528,25.9035677370262,25.3698955656232,70.5269329682788,62.7753018770237,63.5065440256032,69.4467857519215,64.3544672218565,58.0712494094835,35.4905215578836,37.5864294206316,38.0515058103838,34.0053333647295,34.3421347258992,40.4356211765522,33.3511815407436,32.5678275844311,30.8474881973331,38.4515921987612,43.6613009621048,34.5774281408158,24.08,24.41,24.29,64.8,54.92,56.39,65.1,58.56,54.07,27.7,31.6,29.32,27.49,27.98,25.74,25.23,26.75,25.25,30.74,35.95,28.98,1.3478104109625,5.43674767339737,183.455428785321,0.00000000000655422569351959,0.000000000761601025586976,1.31149379814828,5.43674767339737,173.471268481157,0.0000000000111678846452315,0.00000000239400160326142,-0.0702656821625414,5.43674767339737,0.471295314899243,0.499831311078929,0.859554239957812,-0.101585005762006,5.43674767339737,0.982299329990412,0.332808153033889,0.644618038849564,-0.266690322342113,5.43674767339737,6.63898539598613,0.0175122853142491,0.13933894218943
ENSDARG00000044167,padi2,21.2272982824585,21.937471241405,30.2960888793364,28.7675647633769,28.459698425591,29.7210626039823,29.2284451817852,30.2776831473135,27.0999163910923,22.6121044524912,21.4542008639888,19.4682122750801,21.8200889090348,18.7909793783222,19.2030170066252,23.8794459831724,19.2943852495999,18.2111677309557,24.7911581281487,24.9861132349509,27.0979135429797,15.73,16.37,21.27,21.86,20.11,22.81,21.28,22.39,19.38,13.66,13.53,12.26,14.3,11.59,9.41,14.76,12.48,11.81,15.29,15.34,18.65,0.240877816834768,4.62215606913523,3.81585141538589,0.0640913537151562,0.146240155015222,0.23650844639125,4.62215606913523,3.68372400030557,0.0685048794793178,0.189601994359585,-0.2780105581461,4.62215606913523,4.40316259561655,0.0480259465737559,0.343559426675276,-0.36135719078408,4.62215606913523,7.34439256962724,0.0130448154239472,0.138079635327571,-0.317293709735251,4.62215606913523,5.74576491838016,0.0258158320192207,0.176535726628385
ENSDARG00000044179,rbms2a,20.4459253395459,21.3177686639642,16.749057266625,17.9797279771105,17.2163607759748,16.638714534708,19.4076876007053,18.9955046361473,15.9852041385245,19.3176256580885,14.6354238452017,17.4034018822686,16.7192889043253,18.1430145721732,14.2071101431129,17.6094238535126,18.1996683560056,12.82214870853,18.045264759945,15.8417109685513,15.0816441890792,10.88,10.94,8.1,8.73,7.32,8.02,9.18,9.16,8.07,7.19,7.12,8.54,8.24,7.58,4.62,8.76,8.03,7.47,8.85,7.19,8.99,-0.173019541656585,4.13696344958574,1.55933189333332,0.225375310382489,0.380956622912787,-0.102475202854062,4.13696344958574,0.555239126703261,0.464365315291585,0.671753845534774,0.0817835915196484,4.13696344958574,0.300499962665766,0.589294770713698,0.895792384574918,0.0112644328370011,4.13696344958574,0.00563137995917968,0.940884411160433,0.978108267586065,0.0172829007849591,4.13696344958574,0.0133970587614858,0.908943350543835,0.969181235724655
ENSDARG00000044182,stau1,126.582416751839,125.427801674022,121.430665183031,97.5545240564514,113.136085099263,103.13462749758,106.859195584607,102.345476494151,98.2840285704592,133.426391173309,126.230530664865,130.083054747126,140.130311240489,141.256327740491,159.712897542907,141.409009732753,147.102582576737,146.618483058409,127.666031993255,134.976529227982,134.018187794013,96.3,96.2,93.16,69.81,75.83,70.51,82.02,70.58,75.58,81.1,82.24,74.56,85.37,92.68,72.77,85.21,96.95,101.35,77.65,83.5,87.42,-0.250776819848351,6.98510255477059,12.5020239486983,0.00193761535738337,0.0084877778909468,-0.280035760283363,6.98510255477059,15.5737417273184,0.000727509562871413,0.00570622125638192,-0.0258661092001394,6.98510255477059,0.132359941953565,0.719600056282155,0.937463040871928,0.152270986280181,6.98510255477059,4.63056447576231,0.0430781102853933,0.250191157366518,0.13254258311098,6.98510255477059,3.50799590014179,0.0749264625890498,0.318155439816806
ENSDARG00000044183,prkab1a,26.3062224113903,20.3262445400589,22.0447150788668,22.387661287628,19.6758408868283,21.2111857045515,22.9151010225196,23.139978374943,22.978730949129,3.29447879440269,3.32623269209129,3.24470204584668,5.80924444980796,2.59185922459617,4.05917432660369,2.80149924942247,3.42099029248226,3.34490835874697,2.86700468148658,4.63659833225892,4.04629478243589,35.14,25.34,30.09,28.94,20.75,24.66,28.59,27.54,28.05,2.92,3.7,4.23,5.53,2.55,2.92,2.7,5.14,4.16,3.17,6.03,5.29,-0.11637771498585,3.62799053658065,0.771952665807041,0.389467432275002,0.559433715785913,0.00920994113186334,3.62799053658065,0.00494285008886576,0.9446098294777,1,-0.254384771809651,3.62799053658065,0.942780931378511,0.342516674432035,0.762171444160298,0.102958752702957,3.62799053658065,0.172934093171176,0.681698311292266,0.864943515458651,-0.305228837527419,3.62799053658065,1.35737642029785,0.256940312278546,0.583460161942656
ENSDARG00000044191,gxylt2,22.0086712253711,22.4332333033577,23.3994182401379,19.1397104272467,20.612785690963,21.3381987926027,19.0569462585239,20.3769958824125,20.8556960244812,18.7186295136517,22.7846939408254,20.0581581015977,19.6947555737392,20.2489001921576,18.2662844697166,21.7449703645648,21.0733002016907,27.8742363228914,22.7673901176876,17.1296549497343,20.1088589187723,20.1,20.27,21.88,17.63,17.87,18.83,16.85,18.1,19.52,15.45,17.72,15.72,14.39,14.89,9.74,16.08,16.93,22.31,17.73,13.58,16.83,-0.152474356116132,4.40344281356555,1.66203220187458,0.211216777595991,0.363107681112144,-0.170995844121637,4.40344281356555,2.08847931838788,0.163031984908337,0.345092800871284,0.0430857929711577,4.40344281356555,0.117579059792308,0.735051449027557,0.941747148063973,-0.0345354879746946,4.40344281356555,0.0746153482897254,0.787374632186077,0.91889613113788,0.23150471973553,4.40344281356555,3.53179062618134,0.0740180355543064,0.316106086988152
ENSDARG00000044194,tcta,2.60457647637528,2.85063185622777,1.84732249264247,5.21992102561274,4.21625161860607,3.81039264153619,4.3258098869042,3.68397665670735,2.37280373931223,9.73368734709887,7.81664682641454,7.66929574472852,10.4849777874583,7.45159527071398,14.9877205905367,6.8036410343117,7.1156598083631,7.61895792825698,9.95019271810049,8.24284147957141,7.47951459783603,6.35,6.61,4.18,12.28,8.23,7.92,9.7,8.14,5.52,19.39,14.89,13.52,19.35,13.05,22.46,11.6,13.93,13.41,18.63,15.81,14.62,0.861752523107744,2.71871774964788,8.24262678235765,0.0090908490445861,0.0300670775801017,0.515521004734893,2.71871774964788,2.68095811131382,0.116317899643055,0.273729206675759,-0.00647263319817831,2.71871774964788,0.000856653829312774,0.976924194979076,0.995463573250116,0.377752327471945,2.71871774964788,3.23318172487977,0.0864216544452414,0.349727248175464,-0.242921263481365,2.71871774964788,1.15073354014845,0.295458760938676,0.621378413037272
ENSDARG00000044203,sumf1,13.9344841486077,14.1292187656507,14.0396509440827,16.4717507919335,16.3965340723569,13.9714396856327,12.7436020992583,14.9661551678736,16.3598573605212,14.8251545748121,13.3049307683652,11.7989165303516,11.4768000105962,10.2054456968474,14.831598501052,13.2070678901345,13.1366027231319,15.9812288251244,9.27560338128011,11.0763182381741,12.5067293275291,25.04,26.37,25.23,29.33,26.47,22.98,22.6,26.18,28.61,21.34,19.98,16.97,16.86,15.2,16.05,19.43,19.75,22.67,13.43,15.37,17.92,0.155900857108111,3.79335226034058,1.20324403599244,0.284976932787655,0.449832274566305,0.0637307717523413,3.79335226034058,0.197894275086419,0.66093409612658,0.824904763972681,0.265174637332624,3.79335226034058,2.77848414855306,0.110243942214076,0.501998698860784,0.136978614708824,3.79335226034058,0.721860891599547,0.405026139455762,0.704785917874935,0.337071699224444,3.79335226034058,4.59906028143474,0.0437285583007928,0.238681243585434
ENSDARG00000044216,fto,12.3717382627826,11.8982894868637,10.8376252901691,25.5196139029956,26.2344545157711,25.1485914341389,20.1091702850682,17.8442619309262,22.978730949129,4.4924710832764,8.31558173022823,5.16202598202882,3.68391111451236,5.99367445687864,5.30815104248175,7.73747411745252,6.84198058496452,5.01736253812045,5.73400936297316,6.82610310027008,6.86643963080029,7.8,6.96,6.94,14.05,15.94,14.1,11.08,11.09,13.05,2.08,4.32,2.4,1.8,2.49,1.99,3.81,3.79,2.58,2.31,3.16,3.6,1.13141876062894,3.61838340570627,55.7356964768492,0.000000230722467746378,0.00000439240698002115,0.793093893450094,3.61838340570627,26.0063133084885,0.0000461027784306837,0.0005794986259953,-0.140613574643108,3.61838340570627,0.396656755196657,0.535550711883271,0.875853212814103,-0.398633200396001,3.61838340570627,2.97324456500451,0.0992051442929275,0.36873985497014,0.0276395513945443,3.61838340570627,0.0163251771405006,0.899535273480592,0.965312022846594
ENSDARG00000044225,"",111.866559660318,116.256203527898,117.489710532061,89.6666433955255,85.3790952767729,92.3385150132271,90.7250938442611,93.480907663949,99.4079882364492,103.476583951466,123.902167780401,121.528840262621,119.727111221652,111.935920262247,90.7069339906441,129.269179651922,103.587586056363,136.955414466473,103.212168533517,99.9444529398034,120.407923525819,175.45,173.91,174.25,130.28,118.45,123.47,135.11,139.88,162.83,135.63,165.99,151.28,159.9,141.3,88.83,167.4,137.38,187.42,132.65,117.4,158.37,-0.370534535865033,6.7529107408675,11.7787821824504,0.00247675736093094,0.0103607713922463,-0.285579145819638,6.7529107408675,7.04148630672937,0.0147852347408434,0.062698625717617,0.106833083428415,6.7529107408675,0.968909385570947,0.33605174409362,0.757943060808413,-0.00593010842530492,6.7529107408675,0.0029683468159027,0.957060809201361,0.984486092717492,0.188623390480768,6.7529107408675,3.03726042948612,0.0958592561603346,0.364350237651141
ENSDARG00000044241,dram2b,5.99052589566314,7.1885498983135,7.63559963625553,7.30788943585783,8.78385753876264,9.65299469189169,9.58693001962553,8.05869893654733,7.49306443993336,7.18795373324224,8.81451663404193,7.66929574472852,4.95911111568972,5.18371844919234,9.21120327960069,6.93704576047468,5.7472636913702,6.50398847534132,6.57724603399863,8.24284147957141,6.25336466376455,6.33,6.89,7.4,7.45,8.66,8.42,8.63,7.76,8.19,5.97,7.57,6.59,4.35,4.13,6,5.4,5.26,5.41,4.64,6.29,5.7,0.299581800846905,2.94132864548586,2.39925750644938,0.136193259227344,0.262854663310243,0.271189375974171,2.94132864548586,1.95958807530248,0.176022003032458,0.362614537632968,0.158839138367299,2.94132864548586,0.579931642494942,0.45472805784363,0.834448588294994,-0.132402603677807,2.94132864548586,0.373680208475608,0.547504728460207,0.793491299228834,-0.139831169942368,2.94132864548586,0.42020322026961,0.523795496575226,0.788254188070269
ENSDARG00000044246,snx18b,2.08366118110022,1.98304824781062,2.21678699117096,0.927985960108931,2.10812580930303,1.65117014466568,1.75370671090711,2.4176096809642,2.99722577597334,0.89849421665528,0.831558173022823,0.294972913258789,1.13351111215765,1.29592961229808,1.0928546263933,1.33404726162975,1.64207534039148,0.929141210763046,1.01188400523056,0.77276638870982,1.22614993407148,1.72,1.75,1.85,0.76,1.85,1.48,1.5,2.06,2.49,0.71,0.67,0.23,0.78,1.01,0.68,0.82,1.21,0.59,0.66,0.7,0.91,-0.422913698634349,0.824570401310714,1.9486455343881,0.177322375006854,0.31942006339829,0.181460663288854,0.824570401310714,0.433806227489609,0.517286636090663,0.716332839618801,-0.579992684637222,0.824570401310714,1.50475575529756,0.233522154887207,0.673641420322843,0.215280051739762,0.824570401310714,0.271480195260427,0.607793667264619,0.827323099752441,0.402295510796072,0.824570401310714,1.02202725875904,0.323549818372622,0.645084646773172
ENSDARG00000044251,rasgef1bb,0,0,0.123154832842831,0.115998245013616,0.117118100516835,0.127013088051206,0.116913780727141,0.345372811566314,0.124884407332223,21.5638611997267,18.2942798065021,19.1732393618213,23.2369777992318,20.8968649983066,27.009121480863,18.9434711151424,20.252262531495,17.6536830044979,24.1165687913283,21.7662532819933,20.8445488792152,0,0,0.13,0.12,0.12,0.13,0.12,0.12,0.13,17,14.98,14.28,18.6,15.98,16.37,14.43,16.15,13.29,19.16,16.68,18.02,1.21764401018976,3.57271359494502,1.21813973548477,0.279561770905689,0.444192569971348,1.86991225098589,3.57271359494502,3.43139516173403,0.0750400112849577,0.201739958359405,-0.168637046717471,3.57271359494502,1.97125113127644,0.171826000438491,0.59885235922653,0.0991313617240795,3.57271359494502,0.717155751842058,0.404595798137413,0.704549404335373,-0.219258845730729,3.57271359494502,3.32786161413076,0.0793123681825753,0.328567193627824
ENSDARG00000044253,paqr3b,28.6503412401281,31.3569504185055,31.1581727092363,29.2315577434313,27.6398717219731,25.5296306982925,28.5269624974223,25.327339514863,23.4782685784579,18.7186295136517,16.797475095061,14.3061862930513,14.5939555690297,12.1493401152945,22.0132146173508,20.0107089244462,14.2313196167262,13.5654616771405,11.4680187259463,14.1673837930134,14.3459542286363,18.82,21.92,21.8,20.52,18.04,16.5,20.26,18.42,17.05,10.83,9.1,8.76,8.38,7.58,9.69,11.29,7.71,8.37,7.24,8.14,8.65,-0.145062887987092,4.41413943978251,0.90987114453052,0.350897755106618,0.521303790386879,-0.236697340089688,4.41413943978251,2.39502340805459,0.136519155091542,0.305721054378448,0.304070595873609,4.41413943978251,2.62968108384949,0.119659956734974,0.518108126221788,0.273652173993441,4.41413943978251,2.12181499157381,0.159864836763447,0.459917352603303,0.260179663754692,4.41413943978251,1.92848667197253,0.179340766701805,0.493824575610184
ENSDARG00000044254,anxa3b,15.4972300344329,14.7489213430915,17.2416765979964,16.935743771988,10.8919833480657,17.6548192391177,17.1863257668897,13.9300367331747,16.6096261751856,16.9216410803411,11.475502787715,17.6983747955274,16.1525333482465,15.0651817429652,17.7979182012623,19.2102805674683,16.1470741805163,10.9638662870039,20.5749747730213,18.8039821252723,17.5339440572222,19.69,19.04,22.5,20.51,13.09,21.94,22.68,18.36,22.94,17.99,12.04,18.44,18.4,15.53,15.6,20.7,18.66,12.01,21.5,20.53,19.64,-0.065865916383606,4.03864402556274,0.124503140653497,0.727684503764909,0.852070374752566,0.00552431126306821,4.03864402556274,0.000889755807336648,0.976482605665763,1,-0.288579685927018,4.03864402556274,2.28217820382626,0.145628703861545,0.562302100493382,-0.207985195746218,4.03864402556274,1.20754334213375,0.284141014857737,0.602602998290704,-0.263159623132044,4.03864402556274,1.92971381040872,0.17920836299275,0.493719984240828
ENSDARG00000044255,rbm18,34.3804094881537,35.3230469141267,37.4390691842206,31.6675208887173,34.3156034514327,31.7532720128016,25.9548593214252,27.8600734663493,24.8519970591123,46.2724521577469,44.7378297086279,52.5051785600645,41.6565333717936,49.0833340657899,44.4947955031559,47.358677787856,52.6832505042268,46.6428887803049,42.6677755538885,43.2749177677499,37.0297280089587,42.22,43.41,48.31,41.39,43.87,38.67,32.34,36.75,32.02,54.16,52.41,55.87,45.23,54.13,42.1,51.63,56.47,51.43,47.65,48.44,45.22,-0.132550990796033,5.31137200453535,1.87701077565704,0.185008024542972,0.329985319045549,-0.444940624354139,5.31137200453535,20.3016968820794,0.000189921553393472,0.00189041840614429,0.226793390737307,5.31137200453535,5.65581138219508,0.0268720502450315,0.25750876737557,0.137948523832824,5.31137200453535,2.07216068587295,0.164609947345722,0.467203049133076,0.259082733941583,5.31137200453535,7.4383051069373,0.0125523492121651,0.115353662619352
ENSDARG00000044265,cdc37l1,182.711039817726,176.739175086122,185.471178261304,180.145274506146,167.478883739074,169.943511812514,172.330912791805,173.607399947334,185.578229295683,55.7066414326274,57.8764488423885,55.6023941492818,58.8008889431781,48.9213428642527,41.3723537134607,53.3618904651898,58.0199953604991,47.3862017489154,59.0265669717826,55.3815911908705,59.590886795874,150.76,145.51,151.22,143.39,125.24,128.81,133.98,143.05,153.03,40.35,41.5,38.35,39.95,32.14,22.16,34.73,38.79,33.77,40.22,37.25,43.61,-0.0742074988102412,6.75203556491212,0.716847855378703,0.406634559840158,0.575663500676493,-0.0360829125274744,6.75203556491212,0.169775894155608,0.684446841867597,0.842241330168135,-0.0404189525378645,6.75203556491212,0.16783416138831,0.68615315194608,0.92714075334865,-0.219448347925585,6.75203556491212,4.86043220612288,0.0386556459327038,0.237673120416373,-0.126753604245917,6.75203556491212,1.64314186459037,0.213734613787274,0.536199406122018
ENSDARG00000044267,sumo1,70.1933360383138,73.8685472309456,77.0949253596123,73.1948926035919,85.0277409752223,77.2239575351335,81.1381638246356,69.9955564774396,76.9287949166491,137.319866112149,128.891516818538,137.162404665337,133.612622345583,129.592961229808,215.136239309996,138.474105757168,118.503103731585,120.602529157043,120.582843956642,136.522062005402,117.097318703826,98.23,106.24,109.46,100.84,110,100.1,110.27,96.02,107.07,157.72,153.6,161.96,157.65,148.7,198.91,157.79,141.78,143.77,138.84,158.14,137.16,0.0901008509182244,6.78619072926468,0.420049122100513,0.523869453343379,0.685628242499381,0.0438861625245993,6.78619072926468,0.0994269756165021,0.755600725090923,0.891722264952653,0.108160979696506,6.78619072926468,0.644514654764196,0.430988028204946,0.823095836188335,0.353183542105447,6.78619072926468,6.94838289728781,0.0153711186249525,0.150328390193036,0.0136876737198615,6.78619072926468,0.0102888544992119,0.920159031063504,0.972276170995581
ENSDARG00000044281,erbin,447.466238641273,457.216561635836,427.963044128838,312.035279086628,275.461772415596,289.716853844802,310.523001611286,309.108666351851,368.908539259386,324.805659320884,393.160704205191,337.006553398167,371.083200342611,382.623218031009,229.655593632078,335.779695752207,400.392703832124,418.485201327676,338.475199749622,287.340302201935,368.703285175294,126.03,130.19,122.39,84.56,70.22,75.18,83.32,84.08,105.51,76.39,96.31,78.22,89.94,89.65,40.36,77.22,97.18,104.06,79.48,64.96,93.13,-0.60321145936987,8.45917812784161,18.8309681752012,0.000283069358578212,0.00171448225019939,-0.431122673831319,8.45917812784161,9.68235697108171,0.0052378988833272,0.0277309887893196,0.0847452621918169,8.45917812784161,0.369207947784353,0.5498892398267,0.880924447072386,-0.0160448415948524,8.45917812784161,0.0132114547375573,0.909573332620378,0.966760100112084,0.214538543066769,8.45917812784161,2.37219817349328,0.138304794662616,0.436958289360059
